State,City,Restaurant Name,Location,Category,Dish Name,Price (INR),Rating,Rating Count
Gujarat,Ahmedabad,KFC,Prahlad Nagar,Late Night Specials (Starting at 199),Rice & Bites combo,449.0,0.0,0
Gujarat,Ahmedabad,KFC,Prahlad Nagar,Late Night Specials (Starting at 199),Midnight Spicy Zinger & Popcorn Meal,459.0,0.0,0
Gujarat,Ahmedabad,KFC,Prahlad Nagar,Late Night Specials (Starting at 199),Gaming Night Korean Roll meal,649.0,4.2,1
Gujarat,Ahmedabad,KFC,Prahlad Nagar,Late Night Specials (Starting at 199),Lazy BFF Rice combo,799.0,0.0,0
Gujarat,Ahmedabad,KFC,Prahlad Nagar,Late Night Specials (Starting at 199),Night Bite Veg Roll combo,199.0,0.0,0
Gujarat,Ahmedabad,KFC,Prahlad Nagar,Late Night Specials (Starting at 199),Still Awake Veg Zinger Meal,299.0,4.4,1
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Recommended,Pyaz paratha,70.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Raita,Bundi raita,80.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Raita,Veg raita,100.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Raita,Fry raita,120.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Raita,Curd salted,60.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Raita,Curd sweet,70.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Rotiyaan,Chapatti plain,15.0,4.6,3
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Rotiyaan,Chapatti butter,20.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Rotiyaan,Tandoori roti,22.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Rotiyaan,Tandoori butter roti,25.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Rotiyaan,Plain naan,40.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Rotiyaan,Butter naan,50.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Rotiyaan,Bhakhri,50.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Rotiyaan,Tukkad,80.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Rotiyaan,Khoba roti,120.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Rotiyaan,Lachha paratha,60.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Rotiyaan,Tandoori lachha paratha,70.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Rotiyaan,Plain paratha,30.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Rotiyaan,Batar paratha,40.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Rotiyaan,Missi roti masala,60.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Rotiyaan,Bajari roti,50.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Rotiyaan,Makki roti,50.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Rotiyaan,Kulcha,80.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paratha,Aloo paratha,60.0,4.7,4
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paratha,Pyaz paratha,70.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paratha,Gobbi paratha,80.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paratha,Mix veg paratha,110.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paratha,Kaju paratha,120.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paratha,Maithi paratha,50.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paratha,Mava paratha,120.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paratha,Mishri elaychi paratha,120.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paratha,Cheez paratha,140.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paratha,Paneer paratha,90.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Dum aloo,160.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Veg kadai,160.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Mix veg,150.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Veg jaipuri,150.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Veg makhanvala,150.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Veg handi,160.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Veg kholapuri,160.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Aloo palak,120.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Aloo gobi,120.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Aloo pyaj,120.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Aloo green pyaj,120.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Aloo matar,120.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Aloo lasaniya [sabji],150.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Aloo tamater,120.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Aloo masala,130.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Sev tamater,120.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Sev bhaji,140.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Besan gatta rajasthani,150.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Bhindi masala,135.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Bhindi dahi tadka,145.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Kakdi tamatar,100.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Kadhi pakoda,130.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Rajasthani kadhi,120.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Gujarati kadhi sweet,110.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Punjabi chole,135.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Patta gobi,100.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Patta gobi matar tamatar,120.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Matar tamatar,140.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Sabji,Veg kofta,150.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Thali,Fix thali,149.0,4.8,10
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Thali,Delux thali,249.0,3.6,9
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Thali,Dal bati thali,180.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Refreshment,Mineral water,25.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Refreshment,Fresh lime water,45.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Refreshment,Dry fruit lassi,80.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Refreshment,Punjabi lassi,70.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Refreshment,Buttermilk,30.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Starter,Roasted papad,20.0,4.0,1
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Starter,Fried papad,30.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Starter,Masala roasted papad,50.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Starter,Masala fried papad,80.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Starter,Cheez masala papad,100.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Starter,Papad churi masala,120.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Starter,Roasted khichiya,30.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Starter,Fried khichiya,40.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Starter,Masala roasted khichiya,80.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Starter,Masala fried khichiya,100.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Starter,Cheez masala khichiya,120.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Starter,Khichiya churi masala,130.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Starter,French fries,99.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Tandoori Starter,Hara bhara kebab,155.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Tandoori Starter,Paneer tikka dry,210.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Tandoori Starter,Achari tikka dry,230.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Tandoori Starter,Malai tikka dry,240.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Tandoori Starter,Lasuni tikka dry,240.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Tandoori Starter,Tandoori platter,260.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Soup,Tometo soup [with creem],99.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Soup,Veg manchow soup,99.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Soup,Hot n sour soup,99.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Soup,Lemon coriender soup,110.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Soup,Veg clear soup,85.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Salad,Green salad,80.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Salad,Tometo salad,60.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Salad,Cucumber salad,70.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Salad,Onion salad,40.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Dal,Dal hariyali,160.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Dal,Dal fry balti,120.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Dal,Dal tadka,140.0,3.3,1
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Dal,Dal makhanwala,150.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Dal,Gujarati dal,140.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Dal,Dal makhani,160.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Dal,Dal butter tadka,170.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Rice,Steamed rice,99.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Rice,Jeera rice,120.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Rice,Veg pulao,150.0,4.8,3
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Rice,Veg biryani,160.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Rice,Matar pulao,140.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Rice,Dal khichdi plain,110.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Rice,Masala khichdi,120.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Rice,Veg kashmiri pulao,180.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Rice,Veg hydrabadi biryani,200.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Rice,Veg paneer pulao,130.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Rice,Veg fried rice,180.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Dessert,Gulab jamun dish,70.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Dessert,Churma bowl,150.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Dessert,Gulab jamum [with vanila],100.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,S P Katiyavadi Sabji,Baingan bharta,135.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,S P Katiyavadi Sabji,Moong masala,110.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,S P Katiyavadi Sabji,Dahi tikhari,120.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,S P Katiyavadi Sabji,Lasaniya gathiya,125.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,S P Katiyavadi Sabji,Kaju gathiya,135.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,S P Katiyavadi Sabji,Masala baingan,120.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,S P Katiyavadi Sabji,Aloo baingan,120.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,S P Katiyavadi Sabji,Sev lasan,125.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,S P Katiyavadi Sabji,Lasan chutney,30.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,S P Katiyavadi Sabji,Sev kanda,100.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,S P Katiyavadi Sabji,Gathiya kanda,120.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,S P Katiyavadi Sabji,Gathiya tomato,120.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,S P Katiyavadi Sabji,Aloo lasaniya,125.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,S P Katiyavadi Sabji,Bateka suki bhaji,100.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,S P Katiyavadi Sabji,Green onion gathiya,120.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Chinese,Veg manchurian gravy,140.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Chinese,Veg manchurian dry,120.0,3.8,3
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Chinese,Paneer chilli dry,195.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Chinese,Paneer manchurian dry,199.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Chinese,Veg noodles,120.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Chinese,Veg schezwan noodles,190.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Chinese,Manchurian fried rice,150.0,2.8,4
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Chinese,Paneer fired rice,170.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Chinese,Pasta plain,100.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Chinese,Maggi plain,100.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Chinese,Veg masala maggi,120.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Chinese,Veg cheez pasta,140.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paneer sabji,Balaji Special,250.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paneer sabji,Paneer Tikka masala,200.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paneer sabji,Paneer Butter Masala,200.0,3.9,1
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paneer sabji,Paneer Handi,220.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paneer sabji,Paneer Tufani,200.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paneer sabji,Paneer lawabdaar,230.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paneer sabji,Kadhai paneer,200.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paneer sabji,Palak paneer,180.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paneer sabji,Shahi paneer,200.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paneer sabji,Matar paneer,170.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paneer sabji,Cheez butter masala,250.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paneer sabji,Paneer Tawa Masala,210.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paneer sabji,Paneer Lasooni Masala,210.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paneer sabji,Paneer Makhan wala,220.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paneer sabji,Paneer Bhurji,200.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paneer sabji,Paneer Angara(Smoky),220.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paneer sabji,Paneer Pasanda,220.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paneer sabji,Kaju Curry,220.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paneer sabji,Malai Kofta,200.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paneer sabji,Kaju Paneer Masala,220.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paneer sabji,Paneer Do Pyaja,200.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paneer sabji,Paneer Maharaja,250.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paneer sabji,Paneer Patiyala,200.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paneer sabji,Special Haldi(winter season),280.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paneer sabji,Kaju Kadai Masala,240.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paneer sabji,Paneer Jwalamukhi,300.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paneer sabji,Khoya Kaju(Sweet),250.0,0.0,0
Gujarat,Ahmedabad,Balaji Restaurant,Isanpur,Paneer sabji,Kaju Paneer Lasaniya,250.0,0.0,0
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Recommended,Vegitable Cheese Sandwich,120.0,4.1,18
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Recommended,Aloo Matar Sandwich,70.0,4.9,12
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Recommended,Cheese Chutney Sandwich Grilled,100.0,0.0,0
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Recommended,Vegitable Sandwich,70.0,0.0,0
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Recommended,Chole Samosa Chaat,90.0,4.0,17
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Recommended,Chesse Basket Chaat,120.0,0.0,0
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Recommended,Dahi Vada,90.0,3.9,30
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Recommended,Basket Chaat,100.0,3.1,4
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Recommended,Classic Bhel,75.0,4.1,4
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Recommended,Peri Peri Fries,120.0,4.0,3
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Recommended,Classic Fries,100.0,4.4,2
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Quick Meal,Chole Bhature,100.0,4.3,115
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Quick Meal,Aloo Paratha,80.0,4.1,50
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Quick Meal,Paneer Paratha,120.0,4.1,20
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Quick Meal,Cheese Aloo Paratha,120.0,4.1,25
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Quick Meal,Cheese Pav Bhaji,160.0,3.5,3
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Quick Meal,Mix Veg Paratha,100.0,4.3,11
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Quick Meal,Pav Bhaji,100.0,3.8,36
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Punjabi sabji,Paneer Tikka (500gm),250.0,5.0,3
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Punjabi sabji,Paneer Butter Masala (500gm),250.0,4.1,5
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Punjabi sabji,Kaju Paneer Masala (500Gm),300.0,0.0,0
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Punjabi sabji,Paneer Bhurji,300.0,0.0,0
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Punjabi sabji,Kadai Paneer(500gm),250.0,0.0,0
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Punjabi sabji,Paneer Handi (500Gm),250.0,0.0,0
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Sandwiches,Vegitable Cheese Sandwich,120.0,4.1,18
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Sandwiches,Aloo Matar Sandwich,70.0,4.9,12
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Sandwiches,Bombay Sandwich Layer Grilled,160.0,0.0,0
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Sandwiches,Cheese Corn Capsicum Grilled,160.0,0.0,0
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Sandwiches,Cheese Chutney Sandwich Grilled,100.0,0.0,0
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Sandwiches,Bread Butter Jam,80.0,0.0,0
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Sandwiches,Vegitable Sandwich,70.0,0.0,0
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Sandwiches,Bread Butter,65.0,0.0,0
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Sandwiches,Mexican Cheese Sandwich Grilled,160.0,0.0,0
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Sandwiches,Cheese Jam,100.0,0.0,0
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Fix-Thali (Gujarati - Punjabi),Gujarati Thali,120.0,4.3,54
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Fix-Thali (Gujarati - Punjabi),Punjabi Thali,160.0,4.2,89
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Dilli Di Chaat,Chole Samosa Chaat,90.0,4.0,17
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Dilli Di Chaat,Chesse Basket Chaat,120.0,0.0,0
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Dilli Di Chaat,Dahi Vada,90.0,3.9,30
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Dilli Di Chaat,Basket Chaat,100.0,3.1,4
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Dilli Di Chaat,Classic Bhel,75.0,4.1,4
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Break Fast Maniac,Mumbaiya Vada Pav Butter,45.0,4.5,14
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Break Fast Maniac,Cheese Vada Pav,70.0,4.7,4
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Break Fast Maniac,Indori Famous Samosa [2Pcs],50.0,4.7,6
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Break Fast Maniac,Dabeli (Oil),35.0,0.0,0
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Break Fast Maniac,Mumbaiya Vada Pav Oil,30.0,3.5,4
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Break Fast Maniac,Dabeli ( Butter),45.0,0.0,0
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Extra,Bhature,30.0,4.3,26
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Extra,Single Pav (Butter),30.0,0.0,0
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Extra,Double Pav (Butter) ,60.0,0.0,0
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Lalaji Dahi Se,Dry Fruit Lassi,75.0,4.1,14
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Lalaji Dahi Se,Buttermilk,20.0,4.3,8
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Lalaji Dahi Se,Kesar Lassi,50.0,3.6,17
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Lalaji Dahi Se,Masala Buttermilk,30.0,3.5,6
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Quick Bites,Spring Roll [6Pcs],130.0,4.4,4
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Quick Bites,Hara Bhara Kebab [6Pcs],130.0,4.4,7
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Roti,Chapati Roti (Plain),10.0,4.1,7
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Roti,Paratha Tawa,30.0,0.0,0
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Roti,Chapati Roti (Butter),15.0,4.6,3
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Fries,Peri Peri Fries,120.0,4.0,3
Gujarat,Ahmedabad,Lalaji Dilli Wale,Isanpur,Fries,Classic Fries,100.0,4.4,2
Gujarat,Ahmedabad,Krishna Chhole Bhature,Isanpur,Mains,Paneer sabji,45.0,0.0,0
Gujarat,Ahmedabad,Krishna Chhole Bhature,Isanpur,Mains,Chhole chaval full,99.0,0.0,0
